k2,k_2,k3,k_3,k4,k5,k_5,k6,deg_ratio,k7,k_7,k8,k_8,k9,k_9,k10,k11,k_11,k12,k13,k_13,k14,k15,k_15,k16,k17b,k18a,k18b,k19,k20,k21,k_21,k22,k23,k24,k25a,k25b,k26,k27,k28,k29,totalSTAT,RJ,SHP2,PPX,PPN,vl_loc
0.0019671,0.0039442,0.0073189,0.0024645,0.00026086,0.0095601,9.4115,6.7143,6.9131,0.12435,0.050467,1.9642,0.0030673,8.29E-05,0.53214,0.00018273,0.057117,0.1177,0.0019389,8.45E-08,11.726,0.024559,0.040374,1.0857,0.15739,0.013645,0.63012,115.38,0.026014,0.10395,0.00049134,0.19401,0.00022423,0.00076949,1.70E-05,0.00028813,27.541,0.011148,0.00067906,0.0003633,0.57704,1400.6,88.645,43.915,60.752,4.4151,5040
0.00042107,0.0068808,0.17961,0.0032867,0.090922,0.014853,0.021455,0.15001,17.163,7.32E-05,0.088406,0.90717,0.11463,0.00015032,0.58208,0.00072407,0.0031874,0.0091349,0.015543,1.30E-07,0.0060083,5.18E-05,0.00010666,6.5411,0.12082,0.09779,0.0017623,625.64,0.0039657,0.035602,0.00090278,0.086399,0.00012371,0.00033757,6.41E-06,0.40993,22.491,0.0069602,0.0021787,0.0039624,0.55086,61.148,24.859,438.65,37.481,40.383,1980
0.00018058,0.12161,0.06941,0.004692,0.0089633,0.0052074,0.402,4.7868,39.26,0.00011432,0.087568,0.0027957,0.11633,0.0026899,2.5731,9.49E-05,0.00082905,0.0096266,0.12164,3.08E-07,0.0026067,0.0017362,0.0020107,0.51414,0.00071614,0.037337,0.20889,18.257,2.89E-05,0.0015752,0.0072141,2.5121,0.00019617,0.00035238,0.0032258,0.08451,6.0083,0.00012372,2.58E-05,0.00016681,0.0012718,736.5,260.06,1.2463,15.701,1662.3,1980
0.0034149,0.020311,0.0013646,0.010936,0.0010609,0.1482,0.030185,8.2002,11.47,0.0085796,23.091,0.18467,0.16108,0.00078192,0.11346,0.0004381,0.0021392,1.6148,0.067959,8.88E-08,0.24029,9.66E-05,0.018207,0.64625,0.0039288,0.24714,0.0058179,22.606,0.012801,0.027746,0.0015261,1.1376,7.09E-06,0.045374,0.0060988,0.025987,185.55,9.32E-05,8.87E-06,0.55154,0.065416,1065.7,1.0947,21.04,155.48,18.142,3840
1.23E-05,0.00095086,1.0151,0.01754,6.49E-05,0.00011824,2.9231,0.037244,42.737,0.00020154,3.8022,0.35701,0.023993,0.02996,2.6413,0.0015573,1.30E-05,0.13223,0.070304,6.95E-08,0.142,0.0071541,0.00058854,0.072532,0.00020678,0.006726,0.00019613,43.778,4.42E-05,0.00059294,0.00023983,0.1286,5.67E-06,0.0032222,0.0016524,0.051732,44.083,0.026201,0.0011092,0.0026238,0.00094693,3252.2,363.69,1862.1,4030,14.123,8520
8.72E-07,0.0034471,0.055002,0.017813,0.33553,0.00019856,0.0080459,0.19112,68.585,0.037586,0.0061545,0.11552,0.00247,0.00068694,0.013516,0.18472,2.55E-05,2.3934,0.00011608,3.56E-07,0.3034,0.0027146,0.00066722,0.002465,0.035504,0.011841,0.0020067,1559,0.051031,0.54319,0.00038942,0.0023674,0.013725,0.0051333,0.00012849,0.7736,14.89,0.013811,6.23E-05,0.92359,0.24102,919.87,0.5231,71.104,2253.1,19.597,11400
3.01E-05,0.00078522,0.010266,0.058582,0.00021173,0.00038588,0.13034,4.2925,1.1929,0.19594,31.419,1.9633,0.0025902,1.96E-05,7.3683,8.13E-05,0.0001016,12.278,0.00031071,7.87E-09,0.082406,0.00085607,0.0001865,0.0023882,0.13929,0.00093649,0.00019688,77.082,0.020964,0.00065385,0.0062589,0.1371,0.0045958,0.00012465,0.0001356,0.1643,36.723,0.040819,0.00020717,0.77391,0.00046759,12.836,36.618,11.636,898.69,1.5553,16500
0.0011696,0.2708,1.1042,0.0096236,0.00054821,0.11945,0.13159,10.386,8.7815,0.40467,27.777,0.064896,0.015437,0.0014089,0.0033275,0.15875,0.0076234,0.004121,0.00080228,1.68E-05,0.0020319,0.0068283,0.011563,1.4458,0.41431,0.0013922,0.00086302,4.5364,9.24E-05,0.0002498,1.433,0.0065271,1.43E-05,5.27E-05,1.08E-05,0.48534,31.909,0.014639,6.84E-06,0.012802,0.46384,895.92,485.81,10.131,78.201,24.79,900
2.62E-05,0.001213,1.5983,0.0040372,0.00097332,0.00011642,0.03268,0.016077,7.757,0.08988,10.102,0.0030793,2.7523,0.00092003,0.0022243,5.13E-05,1.67E-05,0.027444,0.01295,3.05E-08,0.0039253,0.33649,0.06093,0.60098,0.00034896,0.020041,0.0011628,102.19,1.36E-05,0.00055144,1.7603,0.033605,7.83E-05,5.36E-05,0.009568,0.1889,18.893,0.00014142,5.71E-05,0.45637,0.0016288,385.88,1107,51.572,3.7817,185.66,8160
0.00043601,0.18887,0.41168,0.0027951,0.14596,0.00036308,8.1378,2.4315,4.997,0.020024,0.022701,0.025646,0.0031606,7.65E-05,9.5566,0.00022707,6.34E-05,0.6546,0.00028882,1.78E-05,0.040268,0.1269,0.00026268,2.8014,0.0034485,0.053263,0.007331,12.051,1.11E-05,0.65396,0.169,0.90386,9.29E-05,0.0031212,0.004664,0.99105,467.46,0.041567,0.00014683,0.010043,0.089491,2976.2,0.39797,1.0895,840.73,2933.4,11400
3.32E-05,0.094021,0.86677,0.0039292,0.0062477,0.00093021,59.478,0.81616,2.4247,0.019536,0.010309,0.00091583,0.044372,9.61E-05,0.29448,0.027576,4.87E-05,0.0083905,0.00046322,2.46E-07,0.89587,0.0041481,0.001123,0.0081328,0.039602,0.0019348,0.0068435,732.68,0.0027653,0.00026498,0.0005374,0.0013694,6.54E-05,0.0020682,0.0026705,0.096969,207.46,1.56E-05,2.08E-05,0.014564,0.0012519,6731.6,11.645,3.7033,52.594,10.173,9780
2.62E-05,0.0028745,3.7181,0.30947,0.0048955,0.57674,2.1369,0.050769,3.1301,0.0083134,1.9993,0.014376,0.90251,0.0003739,7.3242,0.0015545,0.041231,0.43226,0.0062116,9.31E-07,0.004804,0.0027954,0.0010634,0.063238,0.067851,1.6573,0.061824,1300.9,0.011312,0.017799,0.064347,0.0037219,0.00013414,7.99E-06,0.00059582,0.074883,1012.5,4.32E-05,1.06E-05,0.082206,0.0011441,1102.8,24.956,57.193,83.143,0.83222,13740
0.0006148,0.068132,0.41056,0.0022266,0.0048876,0.017331,17.045,0.010511,11.715,0.0006456,5.6244,0.01182,0.059874,2.86E-05,0.0034621,0.11232,0.072682,2.8028,0.00080182,3.29E-07,0.62849,0.074436,4.55E-05,15.512,8.99E-05,0.00055627,0.00091695,28.232,1.42E-05,0.89851,0.046654,0.024476,0.00083673,0.00077143,0.0070195,0.010028,2203.6,0.00012682,3.15E-05,0.47863,0.0020852,26882,1.7769,2.0789,1674.2,3.5685,7860
5.77E-06,0.00081687,0.0077726,0.26129,0.29035,0.48336,3.2338,0.90855,73.464,0.0051402,0.46083,0.0062022,2.8153,4.58E-05,0.084286,4.45E-05,0.0008315,0.021897,0.0022223,4.99E-08,0.010695,0.00074085,0.003619,1.5889,0.00019891,0.0010343,0.002786,11942,0.0004874,0.00041857,0.32892,0.0013071,1.89E-05,0.0011051,0.0012163,0.00082252,247.87,0.00068635,9.33E-06,0.00065501,0.00069663,63753,86.303,2369.4,269.39,9.4625,12300
0.0012215,0.00097572,0.0081709,1.3866,0.072682,0.0026025,0.38408,0.059327,15.326,0.014412,0.040584,0.518,0.030969,1.50E-05,0.0031973,0.0016291,0.00019011,2.1295,0.00013514,2.12E-06,0.032357,0.14987,5.57E-05,0.14018,0.41934,0.66643,0.00019064,88.739,9.71E-05,0.5424,0.0063622,2.4282,0.007565,8.11E-06,0.0048491,0.00011078,60.778,0.00021579,0.00023724,0.35711,0.022146,217.77,346.79,370.64,9.7634,37.99,3900
1.94E-05,0.0048267,0.00084746,0.19471,0.084799,0.75226,65.779,0.1872,2.3126,0.00048294,0.04672,0.0067889,0.28005,3.71E-05,0.00963,0.00020704,0.00030841,0.074784,0.0097945,4.71E-07,13.152,0.0026,0.018755,11.986,0.056396,0.001458,0.0092735,768.18,0.0035458,0.60214,0.0002214,0.030622,0.0031738,0.0033201,1.82E-05,0.039047,91.472,0.025316,7.58E-05,0.00054404,0.22064,8076.7,5.8015,80.541,14.765,1205.2,12240
3.33E-05,0.00011615,0.6602,0.0074049,0.011024,0.014009,0.42685,23.457,15.256,0.0063454,0.83903,1.1989,0.039544,0.00016647,0.015921,0.092697,0.037412,0.0024202,0.058355,1.01E-08,0.038745,0.00017214,0.00025924,0.013843,0.046395,1.0253,0.96972,14.659,0.041465,0.00016658,1.4554,0.0026043,9.94E-06,0.0067126,6.07E-05,0.0085606,160.82,0.000158,0.00033312,0.073856,0.0016326,13104,0.4537,242.62,1.0054,23.412,2880
6.16E-05,9.65E-05,0.0004179,0.6291,9.94E-05,0.00066381,5.0387,0.11547,23.191,0.037086,0.88333,0.010068,0.0080633,0.0010895,0.70074,0.0003494,0.0039024,0.032125,0.00074872,8.35E-07,1.2724,0.086862,0.00043058,3.2176,0.0018818,0.24169,0.01023,138.13,1.88E-05,0.0059725,1.794,0.041443,0.00053603,0.001316,0.0004363,0.0084536,5.7316,0.005814,9.99E-06,0.99016,0.00015046,670.05,52.373,6.8255,23.114,3.6971,12000
0.0041358,0.0064024,0.00057304,0.023549,0.013267,0.14321,27.331,0.25891,58.435,0.0024525,0.091374,0.00043383,0.0012624,3.85E-05,0.060294,0.02732,0.0016557,1.9376,0.00017546,7.59E-08,0.087837,0.00093344,0.0002223,5.9485,0.028713,0.00056799,0.0010118,34.811,0.029396,0.0017881,1.2592,0.0066224,0.002279,0.0017123,0.0029962,0.0031207,55.905,0.0011425,2.14E-05,0.56622,0.12729,152.38,620.83,2047.1,117.89,1606.4,2340
0.0014568,0.0012603,0.037384,0.03332,0.00094707,0.31754,0.14596,0.041737,6.042,0.00055024,0.0056285,0.00022932,0.022355,1.88E-05,0.19273,0.19644,6.12E-05,0.0097072,0.00069158,2.81E-09,0.13525,0.00011971,7.87E-05,0.8505,0.0032874,0.090448,0.049075,8.8609,0.062198,0.23057,0.36432,0.015128,0.00090818,0.0010485,5.52E-06,0.85862,1043.4,0.0022501,0.03233,0.063404,0.0011713,52.36,30.719,2.1183,1144.3,5387.7,6060
0.00063314,0.00036505,0.012475,0.014035,0.1945,0.029503,0.010491,36.942,10.285,0.0027971,0.7944,0.089357,1.1474,0.00016295,3.9168,0.0026874,0.061457,1.8766,0.0032351,5.05E-08,0.07707,0.00011863,0.0017795,0.046443,7.25E-05,0.030421,0.00020638,73.901,0.054986,0.46588,0.50862,0.011554,0.00069362,0.0025911,0.003123,0.0062772,30285,0.046292,0.00073504,0.0021747,0.00033513,171.69,29.509,2785.6,442.42,5439.8,2640
5.23E-05,0.0001371,2.9807,1.1104,0.22685,0.6006,3.4188,1.2061,2.0769,0.071904,0.23067,0.14527,0.024991,0.0017131,12.221,0.085356,0.004622,0.14058,0.12801,7.82E-09,0.082823,0.00034567,0.00028475,0.23697,0.009096,0.0014617,0.021532,23746,0.074195,0.23462,0.28116,0.075713,0.01006,0.0023969,0.032018,0.00056412,10708,0.096806,0.00023353,0.7653,0.00068597,17876,729.04,35.607,1120.7,4.8632,4980
0.00024265,0.0011242,1.1757,0.18679,0.077853,0.14248,0.8307,0.083896,4.7195,0.058629,0.13031,0.077189,3.0337,0.0001109,0.34951,0.25706,0.0093934,0.025887,0.029745,1.41E-08,1.0015,0.00095401,2.07E-05,0.33991,0.054679,0.67585,0.06474,841.6,0.053738,0.01247,0.013382,0.0069766,0.0071943,0.00028449,0.017299,0.50241,24.542,0.00027448,0.0037912,0.025509,0.077552,99.344,11.562,51.947,14.915,3.1849,2460
0.00024007,0.00023879,0.035685,2.1711,0.1433,0.0011866,0.10653,1.2319,98.932,8.21E-05,6.8702,0.050304,1.8363,0.0035273,0.10777,0.00032408,0.00053863,0.032297,0.0093962,1.13E-06,6.3669,0.19894,0.036053,1.7915,0.079177,3.561,0.40183,2810,0.00080682,0.3938,0.26898,0.27619,0.0020788,3.99E-05,0.013626,0.016062,1192.3,0.00966,0.00019125,0.0007744,0.024238,20.466,822.92,17.783,6.8797,16.852,1740
0.00022114,0.46898,0.78609,0.0081285,0.0019684,0.12645,2.2148,18.76,6.6576,0.013108,0.26459,0.00071586,0.0096203,0.033872,0.005636,0.07718,0.00047424,4.288,0.016075,1.68E-06,0.48664,0.074164,0.021793,13.572,0.00015293,0.027837,0.8836,258.91,5.39E-05,0.032054,1.0402,0.002723,0.001164,3.95E-05,0.0015543,0.0015869,12837,0.099142,0.0054871,0.00060676,0.10995,272.11,0.53313,81.856,2341.9,759.91,6300
0.00046411,0.3716,0.33656,0.0022446,0.0043904,0.077293,3.5755,2.3979,1.8312,0.0061207,0.55728,0.050078,9.1932,0.00085177,0.29079,0.0041342,0.0043664,0.024685,0.00058572,1.53E-07,2.8773,0.0001884,5.81E-05,0.0029454,0.00035909,0.015508,0.070987,8.5024,0.057318,0.0079539,0.0023252,0.0036165,0.0018288,0.0016233,0.0011285,0.17148,3685.2,0.00049677,0.017106,0.075772,0.0017454,627.78,0.32077,3.85,130.86,37.408,10260
0.00054465,0.0017201,0.02462,0.047403,0.00076688,0.00010153,24.253,26.978,3.4461,6.91E-05,43.288,0.0018928,0.92785,0.00019479,0.0070448,0.052859,0.011646,3.3001,0.006136,2.48E-08,16.151,0.013809,1.27E-05,1.2922,0.093641,0.1113,0.0031237,12.132,0.043131,0.01564,0.065435,0.60767,0.00083417,0.00059644,3.10E-05,0.098636,5.2301,0.0076528,0.03135,0.0011686,0.0043061,43.286,607.38,6.0629,709.34,77.448,5760
0.00063736,0.1289,0.57596,0.008461,0.039687,0.084547,1.4764,16.117,4.1965,0.0015815,0.010381,0.01183,6.0781,0.0023396,0.22134,0.010762,0.085971,0.0042039,0.00039887,1.70E-07,0.074123,0.14087,0.027914,0.86786,0.28423,3.1531,0.051003,5.4491,0.0071424,0.036044,0.029415,1.1506,2.61E-05,1.92E-05,0.00072251,0.035674,5.5582,0.011901,6.18E-05,0.11763,0.095737,177.95,32.927,6.9305,0.94869,17.196,1800
6.30E-05,0.00018497,0.019297,0.90244,0.043552,0.12278,0.031719,0.43052,15.745,0.0010415,0.0054396,0.48811,1.8382,8.40E-05,0.72913,0.00016816,9.76E-05,0.025348,0.11593,1.30E-08,1.1698,0.0019448,0.029877,0.21955,0.072705,0.049973,0.32975,1655.1,0.032182,0.00020193,0.00034267,0.29421,0.00055499,0.0007341,0.025309,0.15726,50.329,0.0010519,4.89E-05,0.0064871,0.25365,8644.9,12.587,3.7716,0.79884,4963.1,6660
6.64E-05,0.0038066,0.24112,2.7203,0.081194,0.030704,19.856,14.808,73.697,0.00097736,0.43621,0.087371,0.15379,0.017149,2.7704,0.10154,9.34E-05,0.044919,0.004516,1.83E-06,0.0043721,0.0078922,0.050123,0.7056,0.00090579,0.16444,0.0020234,31.789,0.014182,0.066698,1.8957,0.0036523,0.00021282,8.20E-05,3.53E-05,0.016683,8.4726,0.014266,0.010137,0.00010594,0.34266,10.601,423.82,64.095,4.5425,395.32,13740
3.34E-06,0.00060814,0.29146,0.21616,0.33891,0.0051725,0.010035,5.3391,1.3946,8.82E-05,15.45,0.058748,0.001317,0.0073406,3.4887,0.0051952,0.0028541,0.0053199,0.012102,2.85E-08,0.11274,0.27096,1.89E-05,0.26017,0.03465,0.040229,0.00041359,14.603,0.0002451,0.20969,0.042009,0.081391,0.001122,0.023678,0.043394,0.10366,4.8198,0.00061879,0.0033559,0.00025759,0.39289,35.871,86.312,269.86,29.563,1966.2,7980
3.09E-05,0.0011295,1.2907,10.858,0.0066182,0.20763,0.010453,0.90786,16.795,0.0156,2.5908,0.0016426,1.2544,3.59E-05,0.83608,0.0041773,3.24E-05,0.0034391,0.015978,3.41E-09,0.59333,0.029088,0.0079736,0.02186,0.0023876,0.088577,0.034916,16.222,0.015107,0.0010242,0.00024825,2.3594,0.00016651,1.76E-05,0.011562,0.26083,39.747,0.00046348,3.72E-05,0.78613,0.00041031,2117.5,6.2361,69.924,142.3,2895.5,16620
0.00014036,0.0054133,0.17391,0.010194,0.00046156,0.32785,8.9057,13.337,1.9155,0.00014709,0.029653,0.0026073,1.2945,0.0070354,0.016756,0.00024035,0.07992,0.002977,0.0035682,1.72E-08,0.018243,0.00012686,1.44E-05,2.5562,0.087042,0.68946,0.3965,25352,2.35E-05,0.014966,0.46589,0.65321,9.06E-06,1.41E-05,0.017313,0.0091602,2320.8,0.00018105,4.00E-05,0.047842,0.0019204,18.81,875.25,1681,6.8726,2.2268,7800
0.00017783,0.0049722,0.00066166,0.0021297,0.027017,0.0024344,0.34064,0.0076917,51.032,0.01886,0.048391,0.0008582,0.033964,0.00088489,0.22012,0.070422,0.00024454,3.4526,0.0015193,5.50E-08,0.082082,0.0035363,1.46E-05,18.247,0.0012318,0.001906,0.005091,5.9609,0.01665,0.0011,0.004329,0.27801,8.46E-06,2.75E-05,1.08E-05,0.0080926,12.469,0.0004359,6.38E-06,0.0029476,0.20675,54.949,43.908,7.6255,4026.4,828.66,5580
0.0035004,0.15858,0.81352,0.018615,0.00014367,0.0033788,0.41994,0.4481,43.8,0.34699,0.0065625,1.0944,0.0040015,0.0002618,0.0085794,0.12208,0.00024305,0.25341,0.048847,5.65E-08,0.4208,0.00033504,7.87E-05,0.59349,8.15E-05,0.071892,0.00018063,449.88,0.0013138,0.031172,0.38977,0.051511,0.00026075,9.71E-05,2.99E-05,0.0021477,385.24,0.0054543,0.00048923,0.085165,0.00050226,1536.7,0.24371,1.494,75.314,3970.9,2880
0.00020435,0.0011926,0.0007708,0.011204,0.013067,0.75623,1.8038,0.018304,1.8281,0.17023,3.5498,0.35639,0.20337,2.85E-05,12.641,0.00026758,0.00032668,4.6707,3.62E-05,2.67E-08,13.904,0.13125,0.00071034,2.6332,0.00063216,0.0093952,0.028461,6.9807,4.01E-05,0.0088646,0.012923,4.9913,0.0015868,0.00016651,0.022065,0.065731,27.57,0.015944,0.0001368,0.50448,0.05488,54.194,11.337,1.0618,19.07,5048.7,11820
7.69E-05,0.032288,0.0024202,0.024156,0.0012449,0.02644,0.087825,0.88861,10.58,0.0010608,3.127,0.021496,0.019764,0.00041315,8.9707,3.60E-05,0.0012186,0.0040133,0.011257,3.96E-09,0.082912,0.052455,0.0086664,0.095512,8.89E-05,0.77199,0.17306,28.936,0.075738,0.081335,0.0002538,0.074847,0.00037586,2.85E-05,0.0022237,0.98917,8.7432,0.0056823,0.00013573,0.046209,0.00069221,251.47,29.807,89.385,1832.4,234.45,3660
5.48E-05,0.11383,0.077982,2.1256,0.005328,0.42683,67.393,0.62456,1.4176,0.00018003,19.903,0.023558,0.015176,0.025099,0.0033863,0.0014763,0.081064,19.372,0.014049,1.04E-08,0.0031456,0.00083205,0.00061685,0.014333,0.078619,0.15062,0.093682,190.35,0.00080394,0.068901,0.15686,0.31456,0.00011698,0.00018871,1.40E-05,0.057196,4934.9,0.00014462,9.23E-05,0.98651,0.00088139,3425.3,160.62,5.2123,4535.5,1.1405,8280
0.00012211,0.00026678,0.082769,0.0033477,0.10086,0.2073,0.18382,17.576,55.857,0.0014601,0.3616,0.11155,0.075567,0.00049737,0.9677,0.00010418,0.00019803,0.0052117,0.033663,1.91E-08,0.34509,0.00010501,0.0012955,0.019673,0.00060814,0.0085298,0.019282,225.1,0.027646,0.093995,0.017384,0.021805,0.00015328,0.00059946,0.013687,0.0018875,5.0952,2.14E-05,0.011513,0.00020911,0.00048839,860.77,164.12,1525.7,746.43,195.5,10620
0.0051568,0.26275,0.11956,2.9397,0.00028534,0.46914,8.5409,7.1032,5.4495,6.96E-05,21.095,0.056101,0.51157,0.015761,8.0091,0.00020403,0.00051274,0.96468,0.025734,8.43E-07,0.03469,0.0006694,0.0026316,4.4055,0.00030296,0.015337,0.0050055,12837,5.88E-05,0.45578,0.0057399,0.021549,1.64E-05,0.00028069,2.11E-05,0.008524,5.3511,1.30E-05,0.00039116,0.7991,0.18289,56.74,10.905,1033.9,1987.3,3614.3,4560
5.26E-05,0.00042529,0.10187,7.5696,7.00E-05,0.00036048,0.010882,1.8528,2.2459,0.013091,0.91782,0.00050112,0.54278,0.0012704,3.52,0.015406,0.047013,0.019447,0.03527,7.45E-08,0.16389,0.0034832,0.00012821,4.1207,0.0001839,2.1414,0.00019424,13.72,0.011192,0.017444,0.95128,9.7706,0.00046027,0.028284,8.70E-06,0.020737,1033.8,0.0059123,1.30E-05,0.0053277,0.12089,9596.3,25.896,17.786,4.0833,28.389,13860
6.27E-05,0.0005666,2.0469,7.0503,0.28774,0.00013598,4.4427,0.33072,1.3907,0.00094811,0.2414,1.1845,0.24899,0.00010493,0.16301,0.0040628,0.027097,4.3367,0.00014977,4.59E-09,0.05028,0.077954,0.068489,18.834,0.072745,0.0021084,0.0024641,17019,0.00082664,0.83004,0.015291,0.019388,7.42E-06,0.019152,0.032288,0.0023387,2051.7,0.00021187,6.34E-06,0.017275,0.03795,12172,0.12994,1.69,540.49,19.667,6180
0.0043399,0.04577,0.001909,0.80394,0.068557,0.00066231,7.1291,0.22886,1.2378,0.0011685,4.1122,0.001674,0.16594,7.33E-05,0.024496,0.0075693,0.055215,0.0022648,0.0016831,4.39E-08,0.46969,0.0014279,0.047174,1.7152,0.026591,0.077848,0.0017443,1191.3,0.00091036,0.1996,0.071582,1.1105,0.0018335,1.67E-05,7.15E-05,0.047497,13375,0.0012817,6.86E-06,0.30944,0.7645,34675,1173.9,5.5067,0.75404,1609.7,10920
0.0027964,0.00043777,0.40186,0.3169,0.048701,0.015486,7.4985,0.028923,2.7354,0.031995,0.42942,0.23722,5.9639,4.62E-05,11.686,0.09489,0.00076196,3.2435,0.0036953,8.20E-09,0.0065465,0.017878,0.015351,1.2762,6.73E-05,0.43663,0.003017,19744,3.47E-05,0.98178,0.00045287,0.016269,0.00056256,0.0013691,0.0065252,0.096491,232.83,0.00014966,0.0014779,0.007696,0.00015656,20.45,0.22114,1214.6,734.5,114.45,11040
2.34E-06,9.61E-05,0.40121,0.024125,0.49673,0.16331,0.025939,3.0469,2.3242,0.087303,0.97074,0.0040089,0.25793,0.00022798,0.00537,0.0011222,0.00044151,8.0926,0.026734,2.37E-07,0.036629,0.069715,0.00021291,0.15603,0.022845,0.38685,0.017434,8012.6,0.0012807,0.52817,0.29214,0.34357,0.00045967,0.00057932,0.0090871,0.16271,9010.6,8.88E-05,5.30E-06,0.78947,0.010464,48.611,2.4007,1.521,3.0075,82.81,3600
5.97E-06,0.099513,0.21879,7.5277,0.15327,0.00065984,1.0758,0.035649,1.0692,0.0046872,0.098432,1.6862,0.020607,0.0010177,0.050924,0.00023164,0.037449,2.8671,0.012317,2.54E-07,0.053114,0.00076073,0.00014182,0.011501,0.0020491,0.78444,0.035594,158.88,0.00070291,0.70356,0.1651,0.0051745,4.79E-05,0.0058115,3.31E-05,0.21686,74.373,0.0038102,2.19E-05,0.048255,0.0027233,2068.9,363.86,1980.1,0.78818,68.894,17940
0.00042024,0.00059876,0.0021111,1.253,0.013228,0.00055621,53.627,0.5354,5.5821,5.86E-05,0.22286,0.022098,4.3693,0.00074293,17.275,4.85E-05,0.00083867,0.019221,0.14512,4.96E-09,0.0035292,0.0060785,0.00011573,0.047079,9.71E-05,2.7816,0.0023315,3289.9,0.0013673,0.018908,1.318,0.091921,0.00028361,9.95E-05,0.031063,0.00044956,5.5209,0.067673,7.72E-06,0.043443,0.00032617,1260.5,255.73,1.0387,291.13,0.84422,5880
0.0027353,0.083394,2.6161,0.21701,0.0030224,0.00096382,3.778,0.16877,18.099,0.0088848,0.038803,0.00020526,0.022213,2.03E-05,7.8789,0.12916,0.00018937,1.3639,0.0072977,8.65E-06,9.4033,0.0024191,0.0012767,0.11124,0.00010314,0.094786,0.48323,15.011,0.0014602,0.013808,0.0023381,6.0365,0.0053839,2.59E-05,0.028978,0.0011744,168.56,0.019159,0.00018765,0.004414,0.0054953,7506.9,1.0137,6.3202,621.55,1817.1,7860
1.73E-05,0.11098,0.059709,3.9945,0.00067213,0.006566,0.067971,0.097706,28.703,0.00094701,1.6309,0.059158,0.0020947,0.00059908,2.8778,0.009627,0.035067,0.10532,0.0081768,1.13E-06,0.056633,0.055611,6.55E-05,1.245,0.066793,0.15356,0.039374,21437,0.00015825,0.01039,0.81221,0.027768,0.011707,0.0015014,5.36E-06,0.0013812,7987.1,0.00052524,0.0046366,0.18323,0.024128,59.465,24.169,6411.1,18.224,5.7557,7620
3.54E-05,0.11488,0.18237,0.0020595,0.12662,9.28E-05,1.2933,3.2055,13.337,0.001343,7.5929,0.24353,0.0010658,0.00018593,0.012852,0.2786,3.39E-05,12.381,0.0016287,1.24E-08,3.1273,0.027277,0.0096284,0.0097786,0.28893,0.21555,0.25621,6410.9,0.032952,0.61941,0.008782,0.0027801,0.00073501,0.017312,0.00024057,0.031973,7076.6,1.17E-05,1.24E-05,0.90777,0.0019923,17411,42.054,8.5925,2.1193,499.49,7860
0.00012359,0.0072659,0.5011,0.57109,0.20586,0.70937,10.471,39.262,3.232,0.007411,41.906,0.00034098,0.80951,0.00098331,0.010931,0.00032908,0.013389,0.014139,7.14E-05,4.95E-08,11.216,0.030271,0.00067951,0.0027061,0.1383,0.0007524,0.00065047,418.34,0.0023268,0.00018235,0.0041056,0.0052817,0.035173,0.00097446,0.0020363,0.071462,536.76,0.00012982,1.51E-05,0.0047008,0.96353,74829,5.7393,1.0084,480.93,4691.4,2460
8.39E-06,0.083392,0.039954,0.0072209,0.13624,0.10753,46.101,20.562,9.505,6.20E-05,1.2945,0.85359,0.0045343,0.015141,3.6065,0.00020825,1.66E-05,5.8962,0.0013691,4.72E-09,0.20522,0.0043855,0.076539,0.024796,0.085319,0.012294,0.00018769,11413,0.018009,0.013392,0.00063507,0.052393,0.00010446,3.18E-05,0.010513,0.21839,20472,0.00021084,0.00026936,0.016349,0.0025384,9547.5,4.8173,4.2433,206.82,150.57,10680
7.05E-06,0.00071591,0.086479,0.0039979,0.019111,0.022035,58.385,28.206,38.467,0.00052991,7.4044,0.13211,0.069032,1.51E-05,0.072563,0.00013087,0.00030885,5.5027,0.0036618,1.67E-07,0.0034379,0.00075312,0.0051716,0.10451,0.01182,0.0028169,0.017287,21909,0.0020307,0.0072086,0.00023213,0.035752,0.00028707,0.0019659,0.019716,0.12596,32.043,0.00076225,2.01E-05,0.00013323,0.00534,1138.9,0.33084,72.767,2.946,813.38,8340
6.65E-05,0.057581,0.022843,3.0043,0.026588,0.18365,0.1606,7.8507,81.369,0.0012955,0.36453,0.0014628,0.084513,0.00059344,17.086,0.00028662,7.78E-05,0.087667,0.11233,3.47E-09,0.094924,0.000989,0.046326,0.28419,0.21261,0.77155,0.0092186,8.2413,0.0001833,0.00021355,0.06577,0.55395,0.0023469,0.0032992,0.042709,0.29091,46.081,0.088277,1.38E-05,0.00035122,0.0085768,6185.5,258.38,11.201,31.731,667.35,8400
6.58E-06,0.0012588,0.01708,0.010069,0.00014956,8.70E-05,1.2938,0.14578,36.085,0.014233,0.14321,0.15821,0.0096473,9.47E-05,0.0032162,0.19394,0.00018329,0.0054848,0.23201,4.20E-07,2.265,0.00010628,5.01E-05,10.143,0.00019157,0.17445,0.0022939,24301,0.0022015,0.00035221,0.017561,3.1316,0.010238,1.48E-05,0.0033716,0.0001501,7946.3,0.014071,0.00066765,0.027358,0.0084485,4250.3,5.1324,2.3199,20.576,10.247,9420
